birthdate,playerjerseyname,def,longshots,volleys,contractvaliduntil,balance,shotpower,defensiveawareness,height,longpassing,standingtackle,crossing,nationality,status,gender,curve,slidingtackle,gkreflexes,finishing,surname,lastnameid,leaguename,aggression,gkpositioning,sprintspeed,headingaccuracy,fullNameForSearch,reactions,ranking,overall_rating,phy,penalties,strength,skillmoves,stamina,weakfootabilitytypecode,ballcontrol,gkhandling,acceleration,pac,teamid,hasphoto,dri,potential,pas,weight,preferredfoot,freekickaccuracy,vision,leagueid,sho,agility,firstname,playerjerseynameid,composure,jumping,gkkicking,preferredposition1label,defensiveworkrate,dribbling,preferredposition1,positioning,attackingworkrate,preferredposition3,iteration,preferredposition2,preferredposition2label,preferredposition4,gkdiving,firstnameid,interceptions,shortpassing,teamname,primaryKey
10/2/1992 0:00,Leon,36,77,75,2024,80,78,32,161,60,33,59,70,published,1,51,32,12,75,Leon,19801,England Barclays WSL (1),40,15,82,68,Adriana Leon,76,278,77,64,59,69,4,70,3,80,11,79,81,116012,True,79,77,68,54,1,65,73,2216,75,79,Adriana,19801,74,70,17,ST,0,80,25,80,2,23,fifa-23-womens-sep30-2,27,LW,-1,8,561,32,76,Manchester United,227397
7/1/1990 0:00,Meffometou,78,65,39,2024,76,59,78,163,64,76,73,103,published,1,61,79,12,52,Meffometou,22677,France Division 1 Feminine (1),69,14,66,74,Falone Meffometou,75,278,77,75,52,77,3,75,4,71,12,71,68,116036,True,70,77,67,64,1,47,51,2218,55,74,Falone,22677,61,70,9,RB,0,68,3,47,2,-1,fifa-23-womens-sep30-2,-1,,-1,9,10672,80,78,FC Fleury 91,246568
3/24/1999 0:00,Palis,74,75,51,2023,77,83,76,164,73,79,56,18,published,1,59,69,15,62,Palis,26215,France Division 1 Feminine (1),71,5,67,49,Ella Palis,74,278,77,75,51,71,3,89,3,76,8,44,57,116038,True,73,84,68,56,1,53,66,2218,68,75,Ella,26215,74,66,7,CDM,2,69,10,61,2,-1,fifa-23-womens-sep30-2,14,CM,-1,11,9945,80,77,Girondins de Bordeaux,265859
8/11/1995 0:00,Quinn,76,28,54,2027,63,57,78,175,71,80,62,70,published,1,70,73,16,36,Quinn,27787,International Women,77,14,72,67, Quinn,76,278,77,79,53,83,3,74,3,70,11,75,73,113000,True,65,80,72,62,1,41,68,2136,42,60,,27787,64,73,8,CDM,0,62,10,65,0,-1,fifa-23-womens-sep30-2,5,CB,-1,13,0,75,84,Canada Women,227404
10/3/2003 0:00,Becho,42,73,70,2023,69,73,40,168,59,42,70,18,published,1,65,35,12,76,Becho,3608,France Division 1 Feminine (1),52,7,82,71,Vicki Becho,71,320,76,64,68,69,3,63,3,82,5,78,80,116033,True,78,87,68,62,1,63,63,2218,74,72,Vicki,3608,67,69,11,ST,1,79,25,78,2,-1,fifa-23-womens-sep30-2,27,LW,-1,6,34685,36,76,Olympique Lyonnais,265905
7/13/1995 0:00,Bøe Risa,60,75,64,2023,64,69,45,165,73,81,52,36,published,1,57,80,15,68,Bøe Risa,5418,England Barclays WSL (1),52,13,63,59,Vilde Bøe Risa,77,320,76,67,60,76,3,67,3,80,13,68,65,116012,True,79,77,68,59,1,56,75,2216,70,69,Vilde,5418,80,37,11,CAM,0,82,18,79,0,-1,fifa-23-womens-sep30-2,14,CM,-1,7,34781,40,74,Manchester United,265280
7/14/1993 0:00,Bonsegundo,22,70,57,2025,77,74,18,168,72,18,76,52,published,1,76,20,6,74,Bonsegundo,4576,International Women,25,10,76,57,Florencia Bonsegundo,75,320,76,58,70,64,4,73,3,76,8,75,76,113996,True,76,76,76,59,1,85,76,2136,72,70,Florencia,4576,72,61,8,LM,0,77,16,70,2,18,fifa-23-womens-sep30-2,12,RM,-1,11,11183,18,75,Argentina Women,246359
3/1/1993 0:00,Moloney,45,11,7,2023,59,61,10,170,16,13,18,25,published,1,12,15,75,8,Moloney,23497,England Barclays WSL (1),24,76,44,8,Grace Moloney,75,320,76,76,21,67,1,32,3,24,74,46,72,116018,True,75,77,81,63,1,17,56,2216,74,42,Grace,23497,56,60,81,GK,0,17,0,7,0,-1,fifa-23-womens-sep30-2,-1,,-1,72,12722,9,15,Reading,265351
9/10/1991 0:00,Turner,77,43,48,2024,60,60,79,165,56,77,72,14,published,1,62,76,14,46,Turner,33938,England Barclays WSL (1),67,7,66,77,Danielle Turner,66,320,76,66,54,59,2,79,3,73,13,64,65,116015,True,64,76,65,58,2,61,60,2216,49,65,Danielle,33938,58,74,13,LB,0,59,7,59,0,-1,fifa-23-womens-sep30-2,8,LWB,-1,12,7901,76,70,Aston Villa,265332
5/4/1994 0:00,Biesmans,78,37,30,2026,73,38,77,173,73,79,53,7,published,1,34,77,9,39,Biesmans,4139,International Women,78,10,72,78,Julie Biesmans,74,320,76,74,41,72,2,77,3,69,13,67,70,113394,True,67,77,66,68,1,34,68,2136,38,68,Julie,4139,72,70,9,CDM,0,63,10,36,0,-1,fifa-23-womens-sep30-2,5,CB,-1,8,16952,78,77,Belgium Women,261782
5/18/1993 0:00,Carter,28,75,77,2023,61,77,25,162,56,23,63,14,published,1,60,23,6,75,Carter,5966,England Barclays WSL (1),60,15,74,70,Danielle Carter,77,320,76,66,60,66,3,72,4,80,10,70,72,116013,True,76,76,62,58,1,53,54,2216,75,66,Danielle,5966,76,55,14,ST,1,78,25,82,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,7901,22,70,Brighton & Hove Albion,265283
4/6/1992 0:00,Lavaud,52,63,59,2027,88,63,59,158,64,54,68,18,published,1,61,43,15,65,Lavaud,19465,France Division 1 Feminine (1),61,8,81,41,Rose Lavaud,79,320,76,58,73,55,3,68,3,79,12,79,80,116039,True,81,76,69,56,1,58,74,2218,65,87,Rose,19465,70,34,7,RM,0,81,12,78,0,-1,fifa-23-womens-sep30-2,16,LM,-1,12,29196,49,72,Dijon FCO,227354
2/21/1997 0:00,Purfield,76,51,55,2023,69,67,74,165,56,75,79,14,published,1,73,77,8,65,Purfield,27648,England Barclays WSL (1),76,10,69,75,Jemma Purfield,73,320,76,68,60,61,3,75,3,72,11,69,69,116020,True,64,80,67,58,2,77,77,2216,62,59,Jemma,27648,58,76,5,LB,0,58,7,62,2,-1,fifa-23-womens-sep30-2,16,LM,-1,10,16086,78,57,Leicester City,265225
5/11/1993 0:00,Rubensson,76,53,50,2027,89,47,80,166,75,78,70,46,published,1,63,79,9,63,Rubensson,29310,International Women,77,8,87,64,Elin Rubensson,74,320,76,67,86,56,3,79,3,78,12,83,85,113008,True,78,76,72,60,1,57,73,2136,59,87,Elin,29310,78,81,10,CDM,2,76,10,73,0,3,fifa-23-womens-sep30-2,14,CM,-1,15,9921,72,76,Sweden Women,226988
5/17/1995 0:00,Stringer,74,71,56,2023,35,69,69,183,78,78,52,14,published,1,53,72,6,69,Stringer,32142,England Barclays WSL (1),90,8,33,66,Abbey-Leigh Stringer,70,320,76,84,57,90,3,69,3,75,13,62,46,116014,True,69,77,70,74,1,55,76,2216,69,39,Abbey-Leigh,32142,76,74,9,CM,0,74,14,77,0,-1,fifa-23-womens-sep30-2,10,CDM,-1,6,221,78,79,West Ham United,265297
5/31/1996 0:00,Thomas,40,75,72,2023,71,79,34,170,45,35,63,14,published,1,60,31,11,78,Thomas,33249,England Barclays WSL (1),59,7,78,65,Martha Thomas,76,320,76,69,57,71,3,73,3,75,12,77,78,116012,True,76,79,60,62,1,54,55,2216,76,78,Martha,33249,75,76,13,ST,0,77,25,81,0,-1,fifa-23-womens-sep30-2,-1,,-1,14,21992,49,68,Manchester United,265277
7/4/1997 0:00,Bryson,74,42,50,2023,61,54,74,158,56,78,80,14,published,1,71,75,11,53,Bryson,5158,England Barclays WSL (1),71,11,69,65,Faye Bryson,71,320,76,64,54,54,3,77,3,75,11,76,72,116018,True,69,81,65,54,1,50,65,2216,51,74,Faye,5158,59,69,10,RB,0,66,3,58,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,10815,72,62,Reading,265348
5/3/1990 0:00,Carole,77,25,27,2026,76,40,78,173,45,78,29,38,published,1,31,77,12,42,da Silva Costa,37129,International Women,77,8,67,75,Carole da Silva Costa,76,320,76,72,56,74,2,63,3,65,15,60,64,115682,True,45,76,45,60,1,28,25,2136,37,54,Carole,5921,57,70,12,CB,0,21,5,25,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,5921,77,70,Portugal Women,261829
4/27/1994 0:00,Gomes,38,80,74,2023,76,77,35,167,64,38,65,38,published,1,72,34,11,76,Ferreira Gomes,10997,France Division 1 Feminine (1),67,11,75,73,Melissa Ferreira Gomes,75,320,76,57,72,47,3,70,4,80,14,84,79,116038,True,81,76,71,60,1,65,70,2218,77,85,Melissa,12538,80,55,14,ST,0,82,25,82,0,-1,fifa-23-womens-sep30-2,-1,,-1,12,24202,29,78,Girondins de Bordeaux,267673
2/14/2003 0:00,Fowler,45,74,59,2026,77,75,40,170,69,51,64,195,published,1,69,34,14,76,Fowler,11317,England Barclays WSL (1),38,8,75,59,Mary Fowler,74,320,76,61,61,68,3,66,5,79,14,77,76,116017,True,78,90,69,66,2,58,73,2216,74,69,Mary,11317,77,63,6,CAM,1,81,18,78,2,-1,fifa-23-womens-sep30-2,23,RW,-1,7,22099,41,72,Manchester City,248799
6/15/1997 0:00,Louis,36,71,81,2024,78,76,34,165,64,34,60,80,published,1,62,30,6,74,Louis,20455,France Division 1 Feminine (1),53,11,89,70,Batcheba Louis,72,320,76,65,62,69,3,66,3,78,6,92,90,116036,True,77,81,69,56,1,56,76,2218,74,82,Batcheba,20455,74,68,7,ST,0,75,25,77,2,-1,fifa-23-womens-sep30-2,27,LW,-1,15,3495,26,75,FC Fleury 91,265947
2/23/2003 0:00,Mpome,76,29,33,2027,37,53,75,180,69,81,53,18,published,1,56,74,12,31,Mpome,23855,France Division 1 Feminine (1),78,7,79,75,Maelys Mpome,68,320,76,77,36,82,2,67,3,68,8,68,74,116037,True,64,86,64,69,1,32,49,2218,36,54,Maelys,23855,75,75,7,CB,0,64,5,41,0,-1,fifa-23-womens-sep30-2,-1,,-1,14,21209,73,81,Montpellier HSC,265850
6/3/1999 0:00,Pelova,35,71,67,2025,85,67,37,158,72,32,71,34,published,1,61,40,16,68,Pelova,26750,International Women,52,14,76,45,Victoria Pelova,78,320,76,58,66,52,3,74,3,81,17,75,76,113011,True,79,81,72,55,1,61,73,2136,69,79,Victoria,26750,71,57,7,CAM,0,79,18,79,2,-1,fifa-23-womens-sep30-2,27,LW,-1,12,34698,31,76,Holland Women,244064
5/29/1998 0:00,Summanen,74,68,47,2023,76,78,69,172,75,82,53,17,published,1,67,78,6,62,Summanen,32289,England Barclays WSL (1),69,6,55,67,Eveliina Summanen,70,320,76,80,56,86,3,75,3,78,8,40,48,116011,True,75,83,72,65,1,68,75,2216,66,65,Eveliina,32289,75,81,12,CM,0,75,14,76,0,-1,fifa-23-womens-sep30-2,-1,,-1,15,10420,72,80,Tottenham Hotspur,266598
5/29/1996 0:00,Dear,39,68,63,2027,73,63,41,170,76,41,61,14,published,1,64,34,12,71,Dear,8230,France Division 1 Feminine (1),45,9,67,54,Jenna Dear,75,320,76,68,68,74,3,76,3,79,6,55,62,116039,True,79,79,73,65,1,63,79,2218,69,83,Jenna,8230,78,56,5,CAM,0,80,18,77,0,-1,fifa-23-womens-sep30-2,25,ST,-1,13,16093,26,78,Dijon FCO,265877
8/9/1996 0:00,Garbino,53,71,62,2023,83,67,53,162,72,56,72,18,published,1,70,41,13,74,Garbino,11870,France Division 1 Feminine (1),53,10,73,52,Maelle Garbino,71,320,76,57,63,52,3,68,3,79,8,66,70,116038,True,78,77,74,54,2,59,73,2218,71,73,Maelle,11870,82,64,14,LM,0,79,16,79,0,-1,fifa-23-womens-sep30-2,14,CM,-1,14,22442,57,78,Girondins de Bordeaux,265861
4/14/2002 0:00,Joly,74,56,53,2024,78,55,75,168,74,79,49,18,published,1,58,73,9,58,Joly,16511,France Division 1 Feminine (1),72,11,55,49,Lou-Ann Joly,74,320,76,70,48,66,2,77,2,73,11,40,48,116040,True,69,84,67,58,1,44,68,2218,56,59,Lou-Ann,16511,67,61,7,CDM,0,67,10,57,0,-1,fifa-23-womens-sep30-2,14,CM,-1,12,20447,78,78,Stade de Reims,265896
12/26/2001 0:00,Kouassi,35,75,70,2025,81,80,34,164,56,36,55,108,published,1,67,32,9,79,Kouassi,18609,France Division 1 Feminine (1),49,6,95,60,Rosemonde Kouassi,73,320,76,63,63,66,3,67,3,78,9,94,95,116036,True,74,85,64,54,1,55,63,2218,77,82,Rosemonde,18609,73,74,10,ST,0,70,25,81,2,-1,fifa-23-womens-sep30-2,27,LW,-1,11,29201,26,73,FC Fleury 91,268262
9/24/2000 0:00,Naz,45,72,74,2023,77,78,45,165,49,36,73,14,published,1,67,34,14,72,Naz,24566,England Barclays WSL (1),58,13,81,61,Jessica Naz,78,320,76,65,60,64,3,73,4,79,11,84,82,116011,True,83,87,65,56,1,50,64,2216,73,79,Jessica,24566,78,65,11,ST,0,88,25,82,0,-1,fifa-23-womens-sep30-2,-1,,-1,6,16175,57,70,Tottenham Hotspur,265258
8/14/1983 0:00,Correa,32,11,13,2025,60,56,25,174,18,11,15,52,published,1,8,13,75,10,Correa,7159,International Women,12,77,35,12,Vanina Correa,75,320,76,77,17,50,1,43,3,13,75,30,74,113996,True,75,76,74,62,1,11,68,2136,75,58,Vanina,7159,15,75,74,GK,0,14,0,8,0,-1,fifa-23-womens-sep30-2,-1,,-1,74,34431,23,25,Argentina Women,246355
5/29/2001 0:00,Dufour,50,63,67,2023,81,73,51,163,74,51,75,18,published,1,73,41,5,63,Dufour,9302,France Division 1 Feminine (1),58,7,87,49,Julie Dufour,69,320,76,59,67,54,4,71,3,78,14,80,84,116038,True,79,86,75,58,1,68,75,2218,66,91,Julie,9302,74,47,5,LM,0,78,16,69,2,-1,fifa-23-womens-sep30-2,12,RM,-1,12,16952,53,77,Girondins de Bordeaux,265860
8/27/1998 0:00,Fercocq,79,41,38,2027,53,57,79,177,61,81,47,18,published,1,55,77,11,42,Fercocq,10919,France Division 1 Feminine (1),73,14,67,78,Helene Fercocq,73,320,76,75,45,74,2,76,3,68,13,46,58,116039,True,64,82,59,60,1,44,50,2218,45,60,Helene,10919,65,84,10,CB,0,62,5,47,0,-1,fifa-23-womens-sep30-2,10,CDM,-1,8,14779,75,72,Dijon FCO,265875
6/10/1993 0:00,L. Gallardo,49,18,14,2023,68,58,17,172,27,16,22,45,published,1,15,20,75,12,Gallardo Nunez,11772,International Women,26,76,50,14,Dolores Gallardo Nunez,75,320,76,76,23,72,1,45,3,22,73,48,75,113012,True,75,78,77,57,1,22,21,2136,73,69,Dolores,19086,56,79,77,GK,0,10,0,15,0,-1,fifa-23-womens-sep30-2,-1,,-1,75,8963,18,30,Spain Women,227204
9/25/1991 0:00,Kullberg,75,30,33,2023,78,41,80,170,68,75,75,46,published,1,59,74,8,39,Kullberg,18859,England Barclays WSL (1),69,9,77,64,Emma Kullberg,79,320,76,67,51,65,2,65,4,70,10,68,73,116013,True,65,76,63,63,1,42,37,2216,37,71,Emma,18859,59,86,12,LB,0,59,7,30,0,-1,fifa-23-womens-sep30-2,5,CB,-1,6,10056,74,73,Brighton & Hove Albion,258915
6/15/1990 0:00,Ana Borges,75,55,38,2026,80,55,69,159,63,80,72,38,published,1,63,77,14,59,Marques Borges,21955,International Women,56,9,77,74,Ana Catarina Marques Borges,73,320,76,70,38,74,3,76,3,67,11,78,77,115682,True,68,76,65,54,1,33,63,2136,56,66,Ana Catarina,1770,59,54,9,RB,0,69,3,65,2,23,fifa-23-womens-sep30-2,12,RM,-1,12,1771,74,68,Portugal Women,261831
3/24/1996 0:00,Sævik,56,70,52,2025,83,63,57,172,74,59,73,36,published,1,76,45,12,71,Sævik,32544,International Women,59,9,77,51,Karina Sævik,70,320,76,65,59,61,3,79,3,77,8,81,79,113007,True,76,77,75,62,1,60,72,2136,68,75,Karina,32544,73,63,8,RM,0,76,12,74,2,-1,fifa-23-womens-sep30-2,16,LM,-1,9,17553,60,79,Norway Women,245821
10/2/1996 0:00,S.Sigurdardottir,28,12,7,2027,40,53,15,184,30,12,10,24,published,1,11,15,74,7,Siguroardottir,31244,International Women,35,76,26,8,Sandra Siguroardottir,71,320,76,76,15,74,1,34,3,11,77,30,74,116428,True,74,76,70,77,1,11,50,2136,77,32,Sandra,44753,60,57,70,GK,0,12,0,9,0,-1,fifa-23-womens-sep30-2,-1,,-1,74,29997,9,17,Iceland Women,269656
9/9/1997 0:00,Aissata T.,38,68,53,2024,68,67,41,172,62,36,70,126,published,1,62,29,9,72,Traore,33739,France Division 1 Feminine (1),81,6,84,60,Aissata Traore,74,320,76,75,69,72,3,77,3,77,9,78,81,116042,True,76,79,70,59,1,55,75,2218,69,80,Aissata,803,77,71,9,RM,0,76,12,77,0,-1,fifa-23-womens-sep30-2,25,ST,-1,13,2857,28,75,En Avant Guingamp,267660
9/19/1994 0:00,Ali Nadjim,35,76,71,2023,64,73,34,161,44,31,38,18,published,1,59,26,12,78,Ali Nadjim,1446,France Division 1 Feminine (1),44,14,90,70,Nadjma Ali Nadjim,73,354,75,66,68,73,3,69,3,77,8,82,86,116416,True,73,75,55,57,1,61,60,2218,76,73,Nadjma,1446,71,78,6,ST,0,71,25,77,0,-1,fifa-23-womens-sep30-2,-1,,-1,11,24345,27,65,Le Havre AC,269218
7/14/1997 0:00,Angeldahl,67,76,52,2023,66,58,69,170,78,71,67,46,published,1,68,67,5,68,Angeldahl,1969,England Barclays WSL (1),58,14,75,53,Filippa Angeldahl,74,354,75,67,58,67,3,75,3,75,8,75,75,116017,True,72,80,74,63,1,69,72,2216,67,59,Filippa,1969,57,67,11,CM,0,74,14,76,0,-1,fifa-23-womens-sep30-2,-1,,-1,10,11083,63,78,Manchester City,263964
5/3/1996 0:00,Bigot,38,69,63,2023,78,59,37,166,63,39,74,18,published,1,64,34,14,71,Bigot,4147,France Division 1 Feminine (1),40,8,77,52,Maureen Bigot,71,354,75,48,61,58,3,34,3,80,7,68,73,116036,True,76,76,72,59,1,57,71,2218,68,74,Maureen,4147,61,55,12,RW,0,76,23,76,0,-1,fifa-23-womens-sep30-2,27,LW,-1,7,22346,33,78,FC Fleury 91,264979
2/5/1997 0:00,Cascarino,76,33,39,2024,67,55,77,161,68,79,63,18,published,1,49,74,13,34,Cascarino,5997,France Division 1 Feminine (1),72,7,66,69,Estelle Cascarino,71,354,75,71,39,72,2,67,2,79,11,69,67,116034,True,66,80,64,52,2,29,47,2218,38,58,Estelle,5997,67,85,14,CB,0,59,5,31,0,-1,fifa-23-womens-sep30-2,7,LB,-1,6,10347,75,80,Paris Saint-Germain,256094
5/17/1988 0:00,Chatelin,79,65,53,2023,92,70,79,155,61,79,73,18,published,1,68,81,13,54,Chatelin,6385,France Division 1 Feminine (1),59,14,55,69,Delphine Chatelin,79,354,75,39,44,33,2,34,4,78,7,59,57,116038,True,73,75,69,48,2,45,60,2218,59,75,Delphine,6385,68,43,10,LB,0,68,7,57,2,-1,fifa-23-womens-sep30-2,-1,,-1,6,8354,84,78,Girondins de Bordeaux,265858
3/22/1988 0:00,Green,59,48,66,2023,70,73,45,175,67,59,70,50,published,1,60,56,12,74,Green,12786,England Barclays WSL (1),60,6,68,56,Kayleigh Green,78,354,75,71,56,73,3,76,3,76,13,68,68,116013,True,75,75,71,66,1,53,75,2216,67,70,Kayleigh,12786,75,72,12,RM,0,75,12,75,0,2,fifa-23-womens-sep30-2,23,RW,-1,9,17697,82,75,Brighton & Hove Albion,265290
4/17/1998 0:00,Hanson,38,64,57,2024,82,69,31,163,68,42,68,42,published,1,62,36,15,67,Hanson,13646,England Barclays WSL (1),63,13,82,50,Kirsty Hanson,78,354,75,71,45,76,3,67,5,76,6,77,80,116015,True,79,80,70,58,1,51,73,2216,66,80,Kirsty,13646,76,66,15,CAM,0,80,18,76,2,-1,fifa-23-womens-sep30-2,23,RW,-1,6,18225,36,73,Aston Villa,265274
10/24/2001 0:00,Bizet,41,68,62,2025,77,69,42,170,66,41,72,36,published,1,63,34,14,72,Ildhusøy,15004,England Barclays WSL (1),65,14,83,57,Celin Bizet Ildhusøy,76,354,75,68,63,69,4,67,2,77,11,85,84,116011,True,78,85,69,56,1,58,70,2216,70,81,Celin Bizet,4268,72,73,12,LW,2,78,27,72,0,-1,fifa-23-womens-sep30-2,25,ST,-1,12,6171,36,69,Tottenham Hotspur,264896
2/21/2001 0:00,Jezequel,76,41,38,2027,69,56,76,162,62,79,52,18,published,1,61,75,6,40,Jezequel,17094,France Division 1 Feminine (1),74,6,76,71,Emmy Jezequel,72,354,75,75,40,74,2,76,3,71,13,62,70,116042,True,66,82,60,58,2,39,41,2218,43,52,Emmy,17094,63,78,6,CB,0,64,5,36,2,-1,fifa-23-womens-sep30-2,7,LB,-1,6,10060,73,78,En Avant Guingamp,265931
5/12/1999 0:00,Khelifi,64,69,62,2022,71,72,61,171,73,69,68,18,published,1,72,62,12,68,Khelifi,17992,France Division 1 Feminine (1),63,11,77,52,Lea Khelifi,69,354,75,63,62,60,4,69,2,82,10,85,81,116037,True,80,82,75,63,2,73,78,2218,69,81,Lea,17992,75,66,13,CM,0,82,14,73,0,-1,fifa-23-womens-sep30-2,18,CAM,-1,11,20802,69,79,Montpellier HSC,264904
1/17/1999 0:00,Mondesir,37,69,61,2023,78,63,35,163,59,37,69,80,published,1,59,33,11,72,Mondesir,23516,France Division 1 Feminine (1),51,15,84,67,Nerilia Mondesir,69,354,75,65,64,67,3,68,2,77,14,88,86,116037,True,75,81,68,57,1,57,69,2218,69,80,Nerilia,23516,73,77,14,RW,1,74,23,74,2,-1,fifa-23-womens-sep30-2,27,LW,-1,10,25286,28,73,Montpellier HSC,265853
4/30/1991 0:00,Philippe,45,18,19,2024,60,51,16,173,27,19,21,18,published,1,16,18,78,18,Philippe,27013,France Division 1 Feminine (1),22,78,44,14,Laetitia Philippe,68,354,75,78,25,58,1,29,3,25,71,46,75,116416,True,78,75,68,61,1,17,32,2218,71,40,Laetitia,27013,35,55,68,GK,0,16,0,11,0,-1,fifa-23-womens-sep30-2,-1,,-1,75,19510,19,25,Le Havre AC,227349
4/1/1993 0:00,Borgella,36,74,72,2024,65,72,34,172,54,34,51,80,published,1,61,31,7,77,Borgella,4612,France Division 1 Feminine (1),35,8,84,74,Roselord Borgella,75,354,75,63,73,68,2,73,3,72,8,78,81,116039,True,70,75,62,58,1,58,63,2218,75,68,Roselord,4612,70,73,6,ST,0,68,25,80,2,-1,fifa-23-womens-sep30-2,16,LM,-1,14,29200,27,72,Dijon FCO,265961
8/24/1991 0:00,Flaherty,78,34,49,2023,63,52,79,169,69,78,47,14,published,1,45,78,8,45,Flaherty,11147,England Barclays WSL (1),83,9,33,75,Gilly Flaherty,73,354,75,73,43,74,2,73,3,72,14,55,43,116343,True,63,75,59,71,1,43,45,2216,44,40,Gilly,11147,75,29,11,CB,2,59,5,37,0,-1,fifa-23-womens-sep30-2,-1,,-1,10,12337,77,75,Liverpool,231088
9/23/1991 0:00,Gibson,32,14,11,2025,45,56,21,170,21,13,11,42,published,1,13,15,78,10,Gibson,12288,International Women,25,73,34,14,Lee Gibson,70,354,75,73,17,45,1,30,2,13,73,31,76,113984,True,78,75,75,65,1,10,60,2136,73,37,Lee,12288,31,58,75,GK,0,14,0,13,0,-1,fifa-23-womens-sep30-2,-1,,-1,76,19612,15,24,Scotland Women,245871
12/7/1990 0:00,R. Jansen,58,73,70,2025,78,78,60,170,57,53,67,34,published,1,62,58,16,76,Jansen,15872,International Women,64,15,77,67,Renate Jansen,76,354,75,71,59,72,3,76,3,75,12,74,76,113011,True,76,75,67,60,1,54,69,2136,75,72,Renate,27860,75,66,13,RW,0,78,23,77,2,-1,fifa-23-womens-sep30-2,25,ST,-1,16,28546,59,74,Holland Women,240720
1/6/1994 0:00,Smith,73,25,18,2024,80,60,76,164,57,73,75,42,published,1,63,72,9,25,Smith,31555,England Barclays WSL (1),59,13,79,64,Kirsty Smith,74,354,75,56,48,48,3,69,3,67,11,79,79,116014,True,61,75,61,55,1,44,42,2216,34,70,Kirsty,31555,57,59,13,LB,0,52,7,44,0,-1,fifa-23-womens-sep30-2,3,RB,-1,15,18225,73,67,West Ham United,245889
8/8/1991 0:00,M. Corredera,71,70,69,2023,76,71,73,162,67,68,71,45,published,1,70,69,8,69,Corredera Rueda,7162,International Women,37,17,81,70,Marta Corredera Rueda,71,354,75,62,70,65,3,77,3,77,17,80,81,113012,True,74,75,72,59,1,71,78,2136,70,76,Marta,20914,73,60,15,RB,0,71,3,76,2,-1,fifa-23-womens-sep30-2,12,RM,-1,7,21983,72,71,Spain Women,227193
10/13/2003 0:00,Fazer,64,72,59,2023,84,75,62,165,72,69,57,18,published,1,68,59,14,65,Fazer,10819,France Division 1 Feminine (1),66,13,87,54,Laurina Fazer,70,354,75,59,61,49,3,72,3,82,11,77,83,116034,True,83,88,70,55,1,59,73,2218,68,90,Laurina,10819,77,62,9,CM,0,84,14,71,0,-1,fifa-23-womens-sep30-2,-1,,-1,10,19451,69,78,Paris Saint-Germain,264900
5/21/1997 0:00,Folkertsma,52,79,69,2023,67,74,50,171,81,51,68,34,published,1,74,51,6,69,Folkertsma,11235,France Division 1 Feminine (1),59,6,55,59,Sisca Folkertsma,72,354,75,70,73,76,3,65,4,79,14,66,60,116038,True,75,79,76,62,1,68,77,2218,72,66,Sisca,11235,75,73,10,CAM,0,75,18,69,0,-1,fifa-23-womens-sep30-2,14,CM,-1,7,31424,53,80,Girondins de Bordeaux,240718
5/13/1992 0:00,Gielnik,27,73,73,2023,36,75,29,183,46,16,79,195,published,1,66,15,15,74,Gielnik,12293,England Barclays WSL (1),51,15,78,75,Emily Gielnik,74,354,75,70,65,77,3,69,3,76,9,66,73,116015,True,73,75,63,68,1,67,55,2216,74,74,Emily,12293,77,86,17,ST,2,74,25,78,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,10046,21,66,Aston Villa,233200
9/17/1993 0:00,Howard,77,53,28,2024,73,63,76,175,70,76,57,42,published,1,40,72,7,26,Howard,14482,England Barclays WSL (1),71,6,55,79,Sophie Howard,73,354,75,68,50,72,2,55,3,68,13,58,56,116020,True,55,75,60,59,1,50,40,2216,41,51,Sophie,14482,59,80,8,CB,0,42,5,42,0,-1,fifa-23-womens-sep30-2,3,RB,-1,10,31751,79,74,Leicester City,245877
5/8/2001 0:00,Huitema,26,69,68,2023,49,71,27,181,43,15,47,70,published,1,64,18,10,79,Huitema,14610,International Women,37,7,78,65,Jordyn Huitema,75,354,75,59,70,68,4,56,3,78,12,77,78,113000,True,77,85,58,70,1,59,66,2136,74,77,Jordyn,14610,73,72,11,ST,0,79,25,80,0,-1,fifa-23-womens-sep30-2,-1,,-1,6,16615,23,65,Canada Women,247512
1/20/1989 0:00,Sole Jaimes,24,78,74,2025,68,77,18,173,44,22,43,52,published,1,64,15,7,77,Jaimes,15735,International Women,33,15,74,73,Soledad Jaimes,75,354,75,61,82,69,3,65,3,75,7,70,72,113996,True,73,75,53,65,1,68,35,2136,77,62,Soledad,31648,72,75,10,ST,0,74,25,76,0,-1,fifa-23-womens-sep30-2,-1,,-1,8,31649,18,68,Argentina Women,246363
1/31/2001 0:00,Kazadi,71,38,38,2024,78,58,70,163,63,75,72,18,published,1,61,72,11,43,Kazadi,17707,France Division 1 Feminine (1),65,8,73,58,Grace Kazadi,73,354,75,68,39,66,2,74,3,76,6,77,75,116042,True,72,83,66,58,1,32,54,2218,45,73,Grace,17707,63,63,9,RB,0,69,3,59,2,-1,fifa-23-womens-sep30-2,-1,,-1,7,12722,71,76,En Avant Guingamp,265096
